Species	GeneID_5p	TranscriptID_5p	ProteinID_5p	Strand_5p	ExonID_5p	ExonRegionStart_5p	ExonRegionEnd_5p	ExonRank_5p	cDNA_CodingStart_5p	cDNA_CodingEnd_5p	GenomicCodingStart_5p	GenomicCodingEnd_5p	StartPhase_5p	EndPhase_5p	start	end	strand	motif	total_uq	total_mm	ave_uq	num_exp	name_exp	uq_per_exp	mm_per_exp	GeneID_3p	TranscriptID_3p	ProteinID_3p	Strand_3p	ExonID_3p	ExonRegionStart_3p	ExonRegionEnd_3p	ExonRank_3p	cDNA_CodingStart_3p	cDNA_CodingEnd_3p	GenomicCodingStart_3p	GenomicCodingEnd_3p	StartPhase_3p	EndPhase_3p	chr
homo_sapiens	ENSG00000198785	ENST00000651040		-1	ENSE00003850215	101577768	101577844	8					-1	-1	101577845	101579195	2	2	89	5	2.1707317073170733	41	ERR030856,ERR030857,ERR030858,ERR030859,ERR030860,ERR030861,ERR030864,ERR030865,ERR030866,ERR030867,ERR030869,ERR030874,ERR030875,ERR030882,ERR030886,ERR030890,ERR030894,ERR030900,SRR1377223,SRR1721279,SRR1721284,SRR1721289,SRR1721291,SRR1721292,SRR1721293,SRR1721297,SRR1721298,SRR1721299,SRR1721300,SRR1721302,SRR1721308,SRR1721313,SRR306839,SRR306840,SRR306841,SRR306843,SRR306858,SRR649360,SRR649361,SRR649362,SRR943357	1,2,2,1,1,2,2,1,1,2,1,1,3,3,5,2,11,5,1,2,5,2,1,1,1,1,2,6,1,1,2,1,1,3,1,1,2,1,1,4,2	0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0	ENSG00000198785	ENST00000651040		-1	ENSE00003850046	101579196	101579360	7					-1	-1	9
homo_sapiens	ENSG00000198785	ENST00000651040		-1	ENSE00003850215	101577768	101577844	8					-1	-1	101577845	101579195	2	2	89	5	2.1707317073170733	41	ERR030856,ERR030857,ERR030858,ERR030859,ERR030860,ERR030861,ERR030864,ERR030865,ERR030866,ERR030867,ERR030869,ERR030874,ERR030875,ERR030882,ERR030886,ERR030890,ERR030894,ERR030900,SRR1377223,SRR1721279,SRR1721284,SRR1721289,SRR1721291,SRR1721292,SRR1721293,SRR1721297,SRR1721298,SRR1721299,SRR1721300,SRR1721302,SRR1721308,SRR1721313,SRR306839,SRR306840,SRR306841,SRR306843,SRR306858,SRR649360,SRR649361,SRR649362,SRR943357	1,2,2,1,1,2,2,1,1,2,1,1,3,3,5,2,11,5,1,2,5,2,1,1,1,1,2,6,1,1,2,1,1,3,1,1,2,1,1,4,2	0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0	ENSG00000198785	ENST00000361820	ENSP00000355155	-1	ENSE00001265013	101579196	101579360	7	3368	3532	101579196	101579360	0	0	9
homo_sapiens	ENSG00000198785	ENST00000361820	ENSP00000355155	-1	ENSE00001265089	101577768	101577844	8	3533	3609	101577768	101577844	0	2	101577845	101579195	2	2	89	5	2.1707317073170733	41	ERR030856,ERR030857,ERR030858,ERR030859,ERR030860,ERR030861,ERR030864,ERR030865,ERR030866,ERR030867,ERR030869,ERR030874,ERR030875,ERR030882,ERR030886,ERR030890,ERR030894,ERR030900,SRR1377223,SRR1721279,SRR1721284,SRR1721289,SRR1721291,SRR1721292,SRR1721293,SRR1721297,SRR1721298,SRR1721299,SRR1721300,SRR1721302,SRR1721308,SRR1721313,SRR306839,SRR306840,SRR306841,SRR306843,SRR306858,SRR649360,SRR649361,SRR649362,SRR943357	1,2,2,1,1,2,2,1,1,2,1,1,3,3,5,2,11,5,1,2,5,2,1,1,1,1,2,6,1,1,2,1,1,3,1,1,2,1,1,4,2	0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0	ENSG00000198785	ENST00000651040		-1	ENSE00003850046	101579196	101579360	7					-1	-1	9
homo_sapiens	ENSG00000198785	ENST00000361820	ENSP00000355155	-1	ENSE00001265089	101577768	101577844	8	3533	3609	101577768	101577844	0	2	101577845	101579195	2	2	89	5	2.1707317073170733	41	ERR030856,ERR030857,ERR030858,ERR030859,ERR030860,ERR030861,ERR030864,ERR030865,ERR030866,ERR030867,ERR030869,ERR030874,ERR030875,ERR030882,ERR030886,ERR030890,ERR030894,ERR030900,SRR1377223,SRR1721279,SRR1721284,SRR1721289,SRR1721291,SRR1721292,SRR1721293,SRR1721297,SRR1721298,SRR1721299,SRR1721300,SRR1721302,SRR1721308,SRR1721313,SRR306839,SRR306840,SRR306841,SRR306843,SRR306858,SRR649360,SRR649361,SRR649362,SRR943357	1,2,2,1,1,2,2,1,1,2,1,1,3,3,5,2,11,5,1,2,5,2,1,1,1,1,2,6,1,1,2,1,1,3,1,1,2,1,1,4,2	0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0	ENSG00000198785	ENST00000361820	ENSP00000355155	-1	ENSE00001265013	101579196	101579360	7	3368	3532	101579196	101579360	0	0	9
homo_sapiens	ENSG00000198785	ENST00000651040		-1	ENSE00003850046	101579196	101579360	7					-1	-1	101579361	101585744	2	2	6	0	2.0	3	ERR030875,SRR1721297,SRR649363	3,1,2	0,0,0															9
homo_sapiens	ENSG00000198785	ENST00000361820	ENSP00000355155	-1	ENSE00001265013	101579196	101579360	7	3368	3532	101579196	101579360	0	0	101579361	101585744	2	2	6	0	2.0	3	ERR030875,SRR1721297,SRR649363	3,1,2	0,0,0															9
homo_sapiens	ENSG00000198785	ENST00000651040		-1	ENSE00003850046	101579196	101579360	7					-1	-1	101579361	101613375	2	2	65	0	2.2413793103448274	29	ERR030856,ERR030861,ERR030864,ERR030866,ERR030867,ERR030874,ERR030882,SRR1721279,SRR1721284,SRR1721289,SRR1721290,SRR1721297,SRR1721299,SRR1721300,SRR1721301,SRR1721307,SRR1721308,SRR1721309,SRR1721313,SRR306838,SRR306839,SRR306840,SRR306841,SRR306843,SRR306848,SRR649360,SRR649361,SRR943339,SRR943357	1,3,1,1,1,2,4,2,3,2,1,2,5,2,1,1,3,1,2,2,1,7,2,1,1,2,2,1,8	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	ENSG00000198785	ENST00000651040		-1	ENSE00003844159	101613376	101613527	6					-1	-1	9
homo_sapiens	ENSG00000198785	ENST00000651040		-1	ENSE00003850046	101579196	101579360	7					-1	-1	101579361	101613375	2	2	65	0	2.2413793103448274	29	ERR030856,ERR030861,ERR030864,ERR030866,ERR030867,ERR030874,ERR030882,SRR1721279,SRR1721284,SRR1721289,SRR1721290,SRR1721297,SRR1721299,SRR1721300,SRR1721301,SRR1721307,SRR1721308,SRR1721309,SRR1721313,SRR306838,SRR306839,SRR306840,SRR306841,SRR306843,SRR306848,SRR649360,SRR649361,SRR943339,SRR943357	1,3,1,1,1,2,4,2,3,2,1,2,5,2,1,1,3,1,2,2,1,7,2,1,1,2,2,1,8	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	ENSG00000198785	ENST00000479772		-1	ENSE00001955626	101613376	101613522	1					-1	-1	9
homo_sapiens	ENSG00000198785	ENST00000651040		-1	ENSE00003850046	101579196	101579360	7					-1	-1	101579361	101613375	2	2	65	0	2.2413793103448274	29	ERR030856,ERR030861,ERR030864,ERR030866,ERR030867,ERR030874,ERR030882,SRR1721279,SRR1721284,SRR1721289,SRR1721290,SRR1721297,SRR1721299,SRR1721300,SRR1721301,SRR1721307,SRR1721308,SRR1721309,SRR1721313,SRR306838,SRR306839,SRR306840,SRR306841,SRR306843,SRR306848,SRR649360,SRR649361,SRR943339,SRR943357	1,3,1,1,1,2,4,2,3,2,1,2,5,2,1,1,3,1,2,2,1,7,2,1,1,2,2,1,8	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	ENSG00000198785	ENST00000361820	ENSP00000355155	-1	ENSE00001265036	101613376	101613527	6	3216	3367	101613376	101613527	1	0	9
homo_sapiens	ENSG00000198785	ENST00000361820	ENSP00000355155	-1	ENSE00001265013	101579196	101579360	7	3368	3532	101579196	101579360	0	0	101579361	101613375	2	2	65	0	2.2413793103448274	29	ERR030856,ERR030861,ERR030864,ERR030866,ERR030867,ERR030874,ERR030882,SRR1721279,SRR1721284,SRR1721289,SRR1721290,SRR1721297,SRR1721299,SRR1721300,SRR1721301,SRR1721307,SRR1721308,SRR1721309,SRR1721313,SRR306838,SRR306839,SRR306840,SRR306841,SRR306843,SRR306848,SRR649360,SRR649361,SRR943339,SRR943357	1,3,1,1,1,2,4,2,3,2,1,2,5,2,1,1,3,1,2,2,1,7,2,1,1,2,2,1,8	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	ENSG00000198785	ENST00000651040		-1	ENSE00003844159	101613376	101613527	6					-1	-1	9
homo_sapiens	ENSG00000198785	ENST00000361820	ENSP00000355155	-1	ENSE00001265013	101579196	101579360	7	3368	3532	101579196	101579360	0	0	101579361	101613375	2	2	65	0	2.2413793103448274	29	ERR030856,ERR030861,ERR030864,ERR030866,ERR030867,ERR030874,ERR030882,SRR1721279,SRR1721284,SRR1721289,SRR1721290,SRR1721297,SRR1721299,SRR1721300,SRR1721301,SRR1721307,SRR1721308,SRR1721309,SRR1721313,SRR306838,SRR306839,SRR306840,SRR306841,SRR306843,SRR306848,SRR649360,SRR649361,SRR943339,SRR943357	1,3,1,1,1,2,4,2,3,2,1,2,5,2,1,1,3,1,2,2,1,7,2,1,1,2,2,1,8	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	ENSG00000198785	ENST00000479772		-1	ENSE00001955626	101613376	101613522	1					-1	-1	9
homo_sapiens	ENSG00000198785	ENST00000361820	ENSP00000355155	-1	ENSE00001265013	101579196	101579360	7	3368	3532	101579196	101579360	0	0	101579361	101613375	2	2	65	0	2.2413793103448274	29	ERR030856,ERR030861,ERR030864,ERR030866,ERR030867,ERR030874,ERR030882,SRR1721279,SRR1721284,SRR1721289,SRR1721290,SRR1721297,SRR1721299,SRR1721300,SRR1721301,SRR1721307,SRR1721308,SRR1721309,SRR1721313,SRR306838,SRR306839,SRR306840,SRR306841,SRR306843,SRR306848,SRR649360,SRR649361,SRR943339,SRR943357	1,3,1,1,1,2,4,2,3,2,1,2,5,2,1,1,3,1,2,2,1,7,2,1,1,2,2,1,8	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	ENSG00000198785	ENST00000361820	ENSP00000355155	-1	ENSE00001265036	101613376	101613527	6	3216	3367	101613376	101613527	1	0	9
homo_sapiens	ENSG00000198785	ENST00000651040		-1	ENSE00003844159	101613376	101613527	6					-1	-1	101613528	101623317	2	2	90	0	2.0930232558139537	43	ERR030856,ERR030860,ERR030861,ERR030862,ERR030864,ERR030866,ERR030868,ERR030871,ERR030874,ERR030882,ERR030889,ERR030890,ERR030895,SRR1272188,SRR1377213,SRR1424732,SRR1424735,SRR1721281,SRR1721286,SRR1721288,SRR1721289,SRR1721290,SRR1721295,SRR1721297,SRR1721298,SRR1721299,SRR1721300,SRR1721302,SRR1721304,SRR1721308,SRR1721309,SRR1721312,SRR1721313,SRR306838,SRR306839,SRR306840,SRR306841,SRR306843,SRR306846,SRR306848,SRR649361,SRR943339,SRR943357	1,2,2,1,1,3,1,2,1,3,2,2,3,1,1,1,2,1,2,1,3,1,1,1,2,4,2,1,2,4,1,2,2,9,1,2,2,1,1,1,3,1,10	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	ENSG00000198785	ENST00000651040		-1	ENSE00003849818	101623318	101623433	5					-1	-1	9
homo_sapiens	ENSG00000198785	ENST00000651040		-1	ENSE00003844159	101613376	101613527	6					-1	-1	101613528	101623317	2	2	90	0	2.0930232558139537	43	ERR030856,ERR030860,ERR030861,ERR030862,ERR030864,ERR030866,ERR030868,ERR030871,ERR030874,ERR030882,ERR030889,ERR030890,ERR030895,SRR1272188,SRR1377213,SRR1424732,SRR1424735,SRR1721281,SRR1721286,SRR1721288,SRR1721289,SRR1721290,SRR1721295,SRR1721297,SRR1721298,SRR1721299,SRR1721300,SRR1721302,SRR1721304,SRR1721308,SRR1721309,SRR1721312,SRR1721313,SRR306838,SRR306839,SRR306840,SRR306841,SRR306843,SRR306846,SRR306848,SRR649361,SRR943339,SRR943357	1,2,2,1,1,3,1,2,1,3,2,2,3,1,1,1,2,1,2,1,3,1,1,1,2,4,2,1,2,4,1,2,2,9,1,2,2,1,1,1,3,1,10	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	ENSG00000198785	ENST00000361820	ENSP00000355155	-1	ENSE00001265038	101623318	101623433	5	3100	3215	101623318	101623433	2	1	9
homo_sapiens	ENSG00000198785	ENST00000361820	ENSP00000355155	-1	ENSE00001265036	101613376	101613527	6	3216	3367	101613376	101613527	1	0	101613528	101623317	2	2	90	0	2.0930232558139537	43	ERR030856,ERR030860,ERR030861,ERR030862,ERR030864,ERR030866,ERR030868,ERR030871,ERR030874,ERR030882,ERR030889,ERR030890,ERR030895,SRR1272188,SRR1377213,SRR1424732,SRR1424735,SRR1721281,SRR1721286,SRR1721288,SRR1721289,SRR1721290,SRR1721295,SRR1721297,SRR1721298,SRR1721299,SRR1721300,SRR1721302,SRR1721304,SRR1721308,SRR1721309,SRR1721312,SRR1721313,SRR306838,SRR306839,SRR306840,SRR306841,SRR306843,SRR306846,SRR306848,SRR649361,SRR943339,SRR943357	1,2,2,1,1,3,1,2,1,3,2,2,3,1,1,1,2,1,2,1,3,1,1,1,2,4,2,1,2,4,1,2,2,9,1,2,2,1,1,1,3,1,10	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	ENSG00000198785	ENST00000651040		-1	ENSE00003849818	101623318	101623433	5					-1	-1	9
